_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class
{'$oid': '5a132768741a2384e847b92c'},AEV43HQ2E3BXI,0743273575,Jack,"[0, 0]","It's simple.If you read the entire book and honestly apply all of what Mr. Hogan describes you will gain a repeatable and reliable golf swing.If you only take part of what he teaches and try to apply it to your current swing then you probably won't improve a great deal.If you are new to the game please do yourself a favor and study this book. The advice is solid and each piece builds on the previous to produce a repeatable and very solid swing.If you have been playing for years yet still struggle, study this book.",5.0,THE golf swing instruction book,1317168000,"09 28, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b92b'},A1TDCFAHII5IRI,0743273575,iamphilzone,"[0, 0]",This book is an easy read but it is  loaded with great information. It is a must for any golfer from beginner to veteran.,5.0,A Must Have!,1374019200,"07 17, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b92e'},A26E33CZG2F8Y4,0743273575,kelly parker,"[0, 0]","I was listening to everyone tell me do this do that.... finally said stop, heard about the book and got it. I realized that I had forgotten the pure basics, Ben brought me back the simple step by step basics, and then applied the mechanics and I started hitting the ball straight, consistently and lowered my score by 15...Thanks Ben....",4.0,Got me back in my game,1403568000,"06 24, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b930'},ARRYTSEWOVKDO,0743273575,MICHAEL,"[0, 0]",FRIEND TOLD ME HE HAS THIS BOOK IN MULTIPLE LOCATIONS AND RERREADS IT OVER AND OVER. THE ILLUSTRATIONS ARE GREAT!,5.0,BEST GOLF BOOK EVER,1377302400,"08 24, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b932'},A1P4NQFQ5DWUM9,0743273575,NDBear,"[0, 0]",Great book a must read for any golfer of any ability.  Great basics for the beginner and a good tool for a low handicapper,5.0,Best golf instruction,1373155200,"07 7, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b934'},A2NLKAKJY2P1DJ,0743273575,Philip Olmes,"[0, 0]","If you want a bookd on golf to correct your slice, read the first chapter on how to put your ands on the club and then practice it on your living room sofa, so you realize initially how awkward the swing feels --- but it corrects your mistakes and your hit it longer !",5.0,Best Book on Golf there is.  Seller sent the books as requested-- on time as ordered.,1379289600,"09 16, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b931'},AB7Q6P0NFC6YL,0743273575,Michael Nicotera,"[1, 2]","I never write reviews but had to on this.  I'm a 14 handicap.  Went from 19 to 14 in the last year or so.  I had taken some lessons and decided to order this book.  It just makes sense.  For me, the grip and stance chapters hit home.  I was just taking that stuff for granted.  I have gone to the range a few times since incorporating the new grip (I used to use the overlap) and stance, and although it felt a little awkward at first, my ball striking is much, MUCH improved and the flight of the ball is better.  I would highly recommend this to anyone trying to improve their game.  It is basic, fundamental stuff, and the diagrams make it simple.  And its Ben Hogan.  Really nothing more you can say than that.",5.0,Well Worth It,1369612800,"05 27, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b935'},A318UVGFL0E9U9,0743273575,Richard,"[0, 0]","Very good, makes the golf swing and game seem simple. My handicap has gone down thanks to this book and information.",5.0,Ben Hogan's five lessons,1367712000,"05 5, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b933'},ANH2QGLIJ3TBG,0743273575,Mir,"[1, 1]",This book is really helpful I would highly recommend. Key points and clearly understandable. It's a great refresher book too to reference.,5.0,Helpful,1356048000,"12 21, 2012",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b937'},A26TBAZ6OOMWQK,0743273575,Robert Rawie,"[0, 0]",Most helpful lessons I have ever read. Very enjoyable book. Driving the ball like I know what I am doing.,5.0,Great read.,1378771200,"09 10, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b939'},A1AU89S0PQ1TC4,0743273575,Thomas DiGati,"[0, 0]",Still the best golf book I have read.  &#34;Golf is Not a Game of Perfect&#34; is a nice caveat to the mental aspects of the game.,5.0,Classic,1379030400,"09 13, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b936'},A2VQUXAGEGNUX1,0743273575,"Oscar Rubenstein ""Oscar""","[4, 4]","So here is the backdrop.  I've been golfing off and on for 20 years (I am 45 now).  I LOVE the game.  Up until this year, though, I was horribly inconsistent at it.  So much so that I was often embarrassed to go out and play in club outings, tournaments, etc.  I would come home so down on myself.  I said I was going to quit so many times.This year things changed.  I was sitting at a party and this guy started boring me about this book he read and how it changed his game.  Yeah, yeah, I thought.  But then I went on to Amazon and looked it up.  $10 bucks.  I figured its got to be worth a try.Unbelievable!This book is so simple.  I have spent $100's or even $1,000's of dollars on golf lessons over the years and NONE of them came even 1/2 way to what this book has done for me (golf pros should be ashamed at themselves!  They make you do these goofy things and they don't focus on the fundamentals).  I read it three times in about a day and a half.  The third time I read it with my club by my side (to try grips, etc.).  The biggest breakthroughs for me were the grip (I had been doing it totally wrong for years) and the pattern of the on-plane arms, shoulders hips backswing to the hips, shoulders arms forward swing.  Again, unbelievable!  I hit it straighter, farther, etc. etc.  It is so much fun!  I feel like I actually know how to play the game!  And when I start to go off kilter a little bit, I go back to Hogan's fundamentals and it all comes back.  It's weird, I have been swinging wrong for so long...that doing it his way feels weird...but I'm coming to just trust it and not think about it...and I have more confidence to swing hard and just let it deliver.",5.0,The best $10 you've ever spent.,1323043200,"12 5, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b938'},A14J0NL3LU67H7,0743273575,Ryan,"[0, 0]","Book changed my game - no doubt about it. Hogan details fundamentals for grip, posture and swing that I can't believe I wasn't taught earlier after 12 years of playing golf regularly and multiple lessons; would have saved me a lot of trouble to learn the proper way from day one. Definitely recommend for anyone looking to take golf seriously.",5.0,Don't get serious about golf without this book,1384300800,"11 13, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b93b'},A1G5S2FPVSF9LF,0743273575,tim maxwell,"[0, 0]",I used this book in my mid-twenties and reduced my scoring by ten strokes. Now that I am getting back into the game there is nowhere else I would go!,5.0,Loved it,1374019200,"07 17, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b93d'},A1UUR225GXZEFC,0743608658,firvo,"[0, 0]",Needed to make a trip up the river and wanted a handy sized weatherproof chart to refer to.  This map was the perfect choice and on amazon it is fairly priced compared to other local options.  Recommended chart.,5.0,Excellent reference for the river at a competitive price,1352764800,"11 13, 2012",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b93c'},A1YZ5LQ0OSWLKU,0743273575,Wendell Moore,"[0, 0]",When the grip and the stance are right the rest follows much easier. It only took me a week to master these two changes and make them a normal part of my game.,4.0,"Very basic, very helpful.",1361059200,"02 17, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b93a'},AUFREYQB75XF3,0743273575,rong,"[0, 0]","This book provides the reader with classic golf swing instruction.  Hogan not only describes every fundamental of his classic swing, he provides the reader with the &#34;why&#34; behind each component.",5.0,Classic Golf Instruction,1384819200,"11 19, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b93e'},A1UYPC2JMP1KK1,0743273575,William Morales,"[0, 0]",Everything I expected. People been telling me about this book for years. Should have read it years ago. Look forward to buying more books.,5.0,Great book!,1376006400,"08 9, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b93f'},A2U1IZ6SOWOQH5,0743608984,Bruce,"[0, 0]",The maps were excellent and arrived on time for our cruise south. The vendor was EXCELLENT! I cannot speak more highly of them. The original shipment went missing and they overnighted another (newer version) to us since we were scheduled to leave the next day. Highly recommend the maps and vendor.,5.0,Very Good,1396828800,"04 7, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b941'},A1X4K0SX3633GL,074360900X,Edward J. Winne,"[0, 0]","I've used the roll-up charts from NOAA, but they're too big and bulky to use on a small boat bouncing in the waves. This chart is much easier, covers the area well, and stands up to the wind and water. Well worth it.",5.0,"Chart is easy to use, and waterproof!",1309219200,"06 28, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b940'},AQYJY8MM75ZOP,0743608984,W. Carlberg,"[0, 0]","For those of us who are confirmed paper and pencil navigators  and can't afford expensive chart plotters that actually have the &#34;navigate to&#34; capability instead of direct line navigation across shoals and land etc.- Maptech charts are the way to go.  Made several 1,000 + mile trips safely with their use.",5.0,Great resource,1389225600,"01 9, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b942'},A254AKLJ1L7KNS,074360962X,ardian muca,"[0, 0]",smth that every boater must have. easy to navigate and keep notes for future references. right size and details for boating,5.0,good and affordable,1375488000,"08 3, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b943'},A3UQSOJW51UU9T,074360962X,BrianD,"[0, 0]","This was suggested to me by my sailing instructor as an alternative to many fold out maps.  For the price you do get quite a bit. That being said it is big and bulky, I struggle finding a place to store it.  In the end I still ended up buying a few key Maptech fold outs that I use often.  They take up less space, making them easier to store and they are easy to read.  I can reference them quickly in the cockpit and then easily throw them into my cockpit table.  I may end up taking the Chartkit back to my home and use it just for trip planning purposes, which it would be ideally suited for.  If you don't venture to far I would stick with a couple of folding maps and skip the Chartkit.",4.0,"You get a lot for your money, but it is bulky.",1378598400,"09 8, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b945'},A254AKLJ1L7KNS,0743609972,ardian muca,"[2, 2]",smth that every boater must have. easy to navigate and keep notes for future references. right size and details for boating.,5.0,good and affordable,1375488000,"08 3, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847b944'},A20VEGJPH0VE6V,074360962X,Sailorsue,"[0, 0]",We swear by these Map-tech charts. Used this new one in the Chesapeake last year and it was spot on.,5.0,Chart kits,1366243200,"04 18, 2013",Sports_and_Outdoors,1.0
