_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class
{'$oid': '5a13282b741a2384e879a66b'},A1OPRCW4VM7N5I,0439855896,p.j 'n the kanes,"[0, 0]",Im Really Intrested It Sounds Really Cool And Stuff But Im Scared It Might Only Have A Few Uses Can Someone Tell Me How much Uses It Has?,5.0,Im Intrested,1385078400,"11 22, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a66c'},ACS2FZVMITA1M,0439855896,"Stuart A. Mackellar ""XIII""","[2, 4]","Fun to pop this magic wand out when things get down to the wire at work.seems sometimes the bosses expect miracles, much fun to pop the wand out and say ""what, do you expect me to pull a rabit out of a hat?"".",4.0,Fun and laughs at work...,1272844800,"05 3, 2010",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a66e'},A14VQHANYFA2UY,0439855896,W.Jacobs,"[0, 0]",The wand is great and a very funny good magic trick.  The wand is just rolled up plastic but a good quality great buy,4.0,Good wand,1361232000,"02 19, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a66d'},A31KKBUY35NQ1V,0439855896,TexasTruckLover,"[0, 0]","After using this wand for about a week, it started getting creases in the ends and wont unfold correctly, therefore exposing the trick to the audience. Overall, i think this was an OK buy, but if you have the option, invest a little more money and get a metal one.",3.0,Looks as advertised.,1404086400,"06 30, 2014",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879a66f'},A62WCSG4QSBCJ,0439855896,TH,"[3, 5]","Don't waste your money. This is a thin piece of celephane.  Opening is ok, you have to unroll a rubberband and then it flies open. To close it, though, you have to manually roll it up. I'm very disappointed. Is a $6 reminder to read reviews before ordering anything.",1.0,"its a piece of celephane,  not a wand",1389052800,"01 7, 2014",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879a671'},A2MAG7BIDRQTF8,0439855896,zach's nana,"[2, 3]",I bought 2 of these wands for my 3 year old and 7 year old grandchildren. Both loved them because they flung them out from one inch to full length in an instant. A big hit for a small price.,5.0,Instand Magic Wand,1297555200,"02 13, 2011",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a672'},A1NDCQ5AJZJY0O,0439893577,A. J. Newton,"[1, 1]",Purchased this for my 2 great-grandsons to use with their Melissa & Doug wooden magnetic numbers and letters.  Just right for table top and easy to fold and store.,4.0,Good for the price,1388534400,"01 1, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a670'},A39WLVQG9EA4BI,0439855896,Ye Olde,"[11, 12]","Don't be decieved by its low price.  This is one magic trick that, while brief, is stunning and incredibly funny.  You can toss it in the air and it will appear midair!  To better the illusion of spontaneous appearance, toss it up with some confetti, for a delightful effect!  I tried this as a parial test of my new routine and it was enough to make a room full of jaded adults burst into applause and laughter!  It is made of a thin material, however, but it is durable enough for plenty of use. Just don't use it to whack anybody.  At this price, buy three...you won't regret it!",5.0,A showstopper...or show starter!,1285718400,"09 29, 2010",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a673'},A36FHTVY9A6M8P,0439893577,"757eileen ""eivb47""","[1, 1]","I used it with my  granddaughter. It is useful, but can get bent very easily.  That's why I only gave it 4 stars.",4.0,Magnetic Tabletop Learning Easel,1385337600,"11 25, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a674'},A1XH32CSZUKUAF,0439893577,"Amazon Customer ""Reader RN""","[1, 1]","Bought this for my granddaughter because stainless appliances do not support magnetic play. She loves it [age 2] and it can go in the car, plane, or on a table or floor. Good 'old-fashioned' non - tech non-electronic toy choice",4.0,good for travel & home,1391731200,"02 7, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a676'},AG74YNIIZMHY0,0439893577,Amy Smith,"[1, 1]","I bought this easel for my 20 month old niece for Christmas because I made her some photo magnets and their frig is not magnetic. The price for this easel is great. Without seeing a real picture, I was worried that it might be flimsy; however, it is quite sturdy and doesn't look like it will wear out easily. It folds flat, less than 1 inch thick when flat. One flap on the bottom is around 1 foot long and the other is about 2 inches. The flaps have velcro on them to make them stick together when the easel is up. The easel stands sturdily on the floor or table.  Both sides are both dry-erase and magnetic. It was exactly what I needed and my niece loved it!I would recommend this!",5.0,Good compact easel,1296086400,"01 27, 2011",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a677'},A30FVGQNTTZDAY,0439893577,Angelyn Zapata,"[0, 0]","This easel is perfect for playing with magnets. It is durable, however, some of the velcrow has come off. I'm very pleased with the product & would buy again.",5.0,Great product,1381536000,"10 12, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a678'},A1VXOAVRGKGEAK,0439893577,Angie,"[0, 0]",I like the item pricing. My granddaughter wanted to mark on it but I wanted it just for the letters.,5.0,Magnetic board,1390953600,"01 29, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a679'},A3NB50PHKE64QA,0439893577,Angela campbell,"[0, 0]",My grand daughter wanted a magnetic board so I ordered this and we couldn't be happier. Being 2 sided it works well for her brother to also play with the magnets.,5.0,Great Product,1394150400,"03 7, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a67a'},A2QDG1AKQ64OWG,0439893577,Angie in Cali,"[0, 0]","My kids love these... they use magnets on them, they draw on them with dry-erase markers (only one side is dry-erase friendly, beware). I own 3 of them and they are wonderful play and education tools. I will purchase another when my youngest is ready for one.",5.0,Useful in so many ways!,1379894400,"09 23, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a67b'},A84O9HIHZWBSK,0439893577,Antonia La Forgia,"[0, 0]","The easel can go any where in the house or car.  We use it to teach our 3 year old granddaughter and she loves it.  Great tool to use with magnetic shapes, letters, numbers and pictures.  All of which we purchased on Amazon.",5.0,Great tool to help children learn.,1392336000,"02 14, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a67f'},A8R62G708TSCM,0439893577,Candace,"[1, 1]",Love the magnet easel... great for moving to different areas... Wish it had some sort of non skid pad on bottom though...,4.0,it works pretty good for moving to different areas,1395964800,"03 28, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a67d'},A3996T1ENBWSD5,0439893577,Ashley Mullins,"[0, 1]",This is great for students to use at a center because it is magnetic. They can use this to create words! I am also able to use this when working with groups.,5.0,Great for centers!,1372723200,"07 2, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a680'},A2TDEVLH6G73JK,0439893577,"Cassie Collura ""myairmanrocks""","[2, 2]",I bought this daughter after seeing her interest in magnets at 10months old. She is now 19months and still loves it. My friends 2yr old also enjoys putting the magnet animals on and off this board while reciting their names/sounds!,5.0,Educational and Fun for all ages.,1325203200,"12 30, 2011",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a67e'},A3OPZ8SV7IT3QN,0439893577,BK,"[1, 2]","From the pictures, it looks like a decent size easel. It was my mistake that I didn't pay attention to the measurements. It's smaller than what I had expected and you should pay attention to the measurements.",2.0,Way too small,1352419200,"11 9, 2012",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879a682'},A21KH420DK0ICA,0439893577,capemaychristy,"[1, 1]","Both sides are magnetic.  A real plus when you're entertaining more than one child.  The four-year old can find the letters for the words, while the two-year old can find the pictures the words spell.  (I bought letters and magnetic pictures to go with this board).  Both grandkids liked it a lot, which means I like it a lot as well.  Have not even introduced markers, as this will be used strictly as a magnetic board.",5.0,love this!,1359331200,"01 28, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a684'},A3CPT3LD6188YL,0439893577,CPickens,"[1, 1]","These are a classroom favorite.  Being magnetic and being able to use dry erase markers has made them very versatile.  This has been such a popular item with my students - one that they choose when they have free time - that I've had to use clear packing tape to secure the top of both.  They've lasted a long time, and they are a vital part of what we do.",5.0,I've used these in the classroom,1373068800,"07 6, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a683'},AXZ1GX9FD3JXH,0439893577,"Cindy ""NapaMom""","[12, 12]",This is perfect to use with the magnetic letters! Our refrigerator is stainless steel so we can't play magnet games on it. This is the perfect answer. It's not too big so it stores nice (folds flat) but big enough to spell words (we have the jumbo upper case letters) and sits nicely on the coffee table or play table so it's the right height. My two year old loves it!,5.0,Love this!,1311638400,"07 26, 2011",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a685'},A17P293LBFQB5J,0439893577,ckp,"[0, 0]","Perfect for use at home for playing school, practicing writing or drawing.  The best part is it folds completely flat for easy storage.",5.0,Great size and folds easily,1389830400,"01 16, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a689'},AR29QK6HPFYZ4,0439893577,dcrm,"[0, 0]","Bought one a few years ago for my daughter and she loves it, still using it today. For the holidays we bought one for our niece and she loved it too.",5.0,Daughters love it,1391817600,"02 8, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a686'},A7HKRDBRV657E,0439893577,Crystal Edwards,"[0, 0]","Great product to work with the magnet letters, numbers and animals. My son even found another great use for this product. He uses the easel as an fortress. Go figure .",5.0,Great product!!!!,1400025600,"05 14, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a688'},A2WO82CXLGHV6I,0439893577,DanicasMom,"[1, 1]","Love, Love, Love it! Danica Loves it TOO! It actually works, and seems to keep my little ones attention for longer than normal! It is also a dry erase board!",5.0,Great Magnetic/Dry Earse Easel,1306454400,"05 27, 2011",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a68a'},A2UKI2V1XH2NZM,0439893577,Deb,"[0, 0]","Awesome tool when paired with the magnetic letters and numbers!  Granddaughter loves it!  Easy to take along, highly recommend this product!",5.0,Easel,1382918400,"10 28, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a687'},AOIIUV16NNX5N,0439893577,Crystal,"[0, 0]","I seriously don't know how I got along without it before! I am a teacher and I bought it for my guided reading/guided math table. I love that it is magnetic - I don't have a magnetic whiteboard or really anything magnetic in my entire room (except my filing cabinet) so that was a nice plus. From the pictures it looks like it is metal - it's not metal. It's actually sturdy cardboard with a coating over it. I don't plan on letting my kids use it, so the quality for me isn't an issue. All the colors I've used so far wipes off well - the colored expo markers leave a slight residue but they wipe off with a moist towelette. I also like that I can use both sides. I would definitely recommend this product!",5.0,"Not what I expected, but love it anyways!",1364947200,"04 3, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a68b'},AQAF51SJVUTV7,0439893577,Diana J Schafer,"[0, 0]",Our granddaughter is enjoying this easel. A word a day is a great idea. Nice product and we're not disappointed.,5.0,Nice tool for teaching,1389398400,"01 11, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a68c'},A1MQAGFLS0X9QB,0439893577,Donna Waldahl,"[0, 0]",Magnetic Board:A fun toy. It is easy to use and the magnetic letter stick well. It a little small but good for small group work,4.0,Magnetic Board,1358985600,"01 24, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879a68d'},ACCH8EOML6FN5,0439893577,DoyZ,"[1, 1]",I have a stainless steel refrigerator therefore there are not much space for my son to play with his magnet. Brought this for him to put his magnet on. He enjoys sticking his magnet on it. Great to have so he can play with his alphabet magnets.,4.0,Great to have so he can play with his alphabet ...,1399248000,"05 5, 2014",Toys_and_Games,1.0
